employee,total_liked,total_disliked,total_comments,avg_comment_len,likes_received,dislikes_received,companyAlias,numVotes,stillExists,days_since_last_activity,avg_vote,likeability,dislikeability,social_index,num_emp,com_total_comments,com_avg_comment_len,com_total_likes,com_total_dislikes,com_total_votes,com_avg_vote,relative_happiness
0_315,1,0,6.0,68.0,38.0,24.0,0,5,0,175,2.0,0.61,0.39,4.5,303,10088.0,65.8,66454.0,17024.0,26384,3.0,0.67
0_316,2,1,8.0,50.0,66.0,0.0,0,5,1,60,4.0,1.0,0.0,5.5,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_317,3,0,0.0,0.0,0.0,0.0,0,7,1,144,3.0,0.0,0.0,4.1,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_319,18,2,8.0,25.0,36.0,8.0,0,6,1,120,3.0,0.82,0.18,9.4,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_32,63,0,86.0,29.0,232.0,32.0,0,182,1,1,4.0,0.88,0.12,129.4,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_325,10,6,4.0,100.0,30.0,28.0,0,70,1,0,3.0,0.52,0.48,39.400000000000006,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_326,154,55,104.0,154.0,1170.0,132.0,0,106,1,0,4.0,0.9,0.1,126.0,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_328,37,29,8.0,193.0,48.0,110.0,0,184,1,1,3.0,0.3,0.7,107.60000000000001,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_329,75,30,36.0,95.0,232.0,146.0,0,50,1,8,4.0,0.61,0.39,56.8,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_33,457,97,78.0,53.0,458.0,40.0,0,253,1,0,4.0,0.92,0.08,260.70000000000005,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_331,51,20,8.0,176.0,70.0,68.0,0,43,1,3,3.0,0.51,0.49,38.1,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_334,74,23,78.0,79.0,518.0,108.0,0,65,1,1,3.0,0.83,0.17,75.3,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_335,60,10,32.0,61.0,144.0,76.0,0,65,1,105,3.0,0.65,0.35,56.1,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_339,4,2,16.0,63.0,82.0,12.0,0,16,1,145,3.0,0.87,0.13,14.0,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_34,741,311,138.0,67.0,1078.0,238.0,0,369,1,0,2.0,0.82,0.18,436.3,303,10088.0,65.8,66454.0,17024.0,26384,3.0,0.67
0_340,387,110,10.0,45.0,46.0,4.0,0,245,1,0,4.0,0.92,0.08,224.9,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_344,10,0,10.0,51.0,66.0,6.0,0,12,1,137,3.0,0.92,0.08,11.0,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_346,230,36,68.0,72.0,334.0,68.0,0,82,1,3,3.0,0.83,0.17,114.6,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_350,2,1,6.0,67.0,68.0,6.0,0,54,1,5,4.0,0.92,0.08,29.400000000000002,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_351,17,3,12.0,78.0,138.0,6.0,0,106,1,0,4.0,0.96,0.04,60.6,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_353,102,3,14.0,40.0,88.0,0.0,0,136,1,0,4.0,1.0,0.0,93.2,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_355,53,22,52.0,178.0,276.0,312.0,0,53,1,60,2.0,0.47,0.53,57.1,303,10088.0,65.8,66454.0,17024.0,26384,3.0,0.67
0_356,4,2,0.0,0.0,0.0,0.0,0,38,1,3,4.0,0.0,0.0,20.2,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_357,118,7,62.0,91.0,514.0,66.0,0,68,1,35,4.0,0.89,0.11,77.6,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_359,15,0,24.0,67.0,164.0,14.0,0,113,1,0,4.0,0.92,0.08,66.7,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_36,261,58,2.0,3.0,2.0,4.0,0,212,1,0,3.0,0.33,0.67,170.4,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_365,4,0,4.0,42.0,10.0,2.0,0,10,1,65,3.0,0.83,0.17,7.0,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_366,6,2,0.0,0.0,0.0,0.0,0,10,1,0,4.0,0.0,0.0,6.6,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_371,3,0,0.0,0.0,0.0,0.0,0,9,1,65,4.0,0.0,0.0,5.1,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_373,9,2,4.0,68.0,20.0,14.0,0,31,1,0,1.0,0.59,0.41,18.9,303,10088.0,65.8,66454.0,17024.0,26384,3.0,0.33
0_38,6,2,6.0,80.0,50.0,6.0,0,64,1,10,3.0,0.89,0.11,35.4,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_380,147,31,30.0,106.0,422.0,92.0,0,205,1,0,4.0,0.82,0.18,147.1,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_381,80,46,32.0,243.0,236.0,158.0,0,83,1,6,3.0,0.6,0.4,76.30000000000001,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_382,162,79,42.0,84.0,318.0,230.0,0,148,1,0,2.0,0.58,0.42,134.8,303,10088.0,65.8,66454.0,17024.0,26384,3.0,0.67
0_385,3,0,2.0,15.0,10.0,0.0,0,1,1,273,3.0,1.0,0.0,1.7000000000000002,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_389,242,37,44.0,272.0,498.0,48.0,0,236,1,0,4.0,0.91,0.09,187.0,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_392,0,1,0.0,0.0,0.0,0.0,0,48,0,34,4.0,0.0,0.0,24.2,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_393,2,1,4.0,23.0,14.0,0.0,0,11,1,1,3.0,1.0,0.0,7.300000000000001,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_397,0,2,6.0,77.0,28.0,6.0,0,8,1,84,4.0,0.82,0.18,6.2,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_4,210,30,22.0,69.0,160.0,20.0,0,195,1,0,4.0,0.89,0.11,152.1,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_40,2,0,0.0,0.0,0.0,0.0,0,2,1,146,2.0,0.0,0.0,1.4,303,10088.0,65.8,66454.0,17024.0,26384,3.0,0.67
0_400,14,0,32.0,108.0,254.0,80.0,0,129,1,1,3.0,0.76,0.24,76.89999999999999,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_401,1,0,2.0,27.0,18.0,0.0,0,4,1,265,3.0,1.0,0.0,2.8000000000000003,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_402,28,0,28.0,41.0,86.0,8.0,0,52,1,0,3.0,0.91,0.09,40.0,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_407,0,2,10.0,34.0,60.0,6.0,0,69,1,1,4.0,0.91,0.09,37.9,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_41,8,1,10.0,64.0,26.0,6.0,0,11,1,388,2.0,0.81,0.19,10.3,303,10088.0,65.8,66454.0,17024.0,26384,3.0,0.67
0_412,22,3,24.0,55.0,130.0,18.0,0,100,1,0,4.0,0.88,0.12,62.2,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_417,1,0,0.0,0.0,0.0,0.0,0,5,1,154,3.0,0.0,0.0,2.7,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_420,12,4,2.0,187.0,28.0,10.0,0,76,1,2,3.0,0.74,0.26,41.800000000000004,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_421,85,18,44.0,65.0,142.0,102.0,0,44,1,7,3.0,0.58,0.42,55.800000000000004,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_425,9,1,0.0,0.0,0.0,0.0,0,5,1,66,3.0,0.0,0.0,4.5,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_429,3,1,0.0,0.0,0.0,0.0,0,64,0,84,4.0,0.0,0.0,32.8,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_432,279,139,16.0,41.0,132.0,30.0,0,164,1,53,1.0,0.81,0.19,170.4,303,10088.0,65.8,66454.0,17024.0,26384,3.0,0.33
0_433,20,1,52.0,77.0,190.0,58.0,0,74,1,6,3.0,0.77,0.23,56.800000000000004,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_435,7,4,0.0,0.0,0.0,0.0,0,26,1,22,2.0,0.0,0.0,15.2,303,10088.0,65.8,66454.0,17024.0,26384,3.0,0.67
0_436,50,11,38.0,133.0,438.0,100.0,0,110,1,12,4.0,0.81,0.19,78.60000000000001,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_437,2,0,2.0,266.0,32.0,8.0,0,82,1,0,3.0,0.8,0.2,42.0,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_441,47,12,14.0,53.0,96.0,6.0,0,204,1,0,4.0,0.94,0.06,118.0,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_443,3,0,6.0,61.0,22.0,12.0,0,9,1,11,3.0,0.65,0.35,6.9,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_444,15,0,6.0,69.0,48.0,0.0,0,103,1,2,4.0,1.0,0.0,56.3,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_445,7,3,0.0,0.0,0.0,0.0,0,57,1,5,4.0,0.0,0.0,30.5,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_446,143,22,28.0,12.0,106.0,20.0,0,19,1,31,4.0,0.84,0.16,50.9,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_449,16,8,6.0,250.0,92.0,20.0,0,79,1,24,4.0,0.82,0.18,46.099999999999994,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_45,41,11,36.0,58.0,106.0,22.0,0,20,1,132,4.0,0.83,0.17,31.199999999999996,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_450,51,4,26.0,60.0,154.0,18.0,0,46,1,93,4.0,0.9,0.1,41.8,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_453,6,1,0.0,0.0,0.0,0.0,0,45,1,3,4.0,0.0,0.0,23.9,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_460,0,1,0.0,0.0,0.0,0.0,0,100,1,0,3.0,0.0,0.0,50.2,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_465,38,7,66.0,38.0,328.0,58.0,0,69,1,0,3.0,0.85,0.15,63.3,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_469,5,0,4.0,13.0,2.0,10.0,0,48,1,12,3.0,0.17,0.83,26.2,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_47,3,0,32.0,103.0,306.0,34.0,0,16,1,4,3.0,0.9,0.1,18.200000000000003,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_475,38,1,13.0,203.0,66.0,72.0,0,15,0,134,3.0,0.48,0.52,19.200000000000003,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_475,38,1,13.0,203.0,66.0,72.0,0,15,0,67,3.0,0.48,0.52,19.200000000000003,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_476,1,0,0.0,0.0,0.0,0.0,0,3,1,80,4.0,0.0,0.0,1.7,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_478,5,0,0.0,0.0,0.0,0.0,0,39,1,7,3.0,0.0,0.0,20.5,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_485,8,0,0.0,0.0,0.0,0.0,0,74,1,0,4.0,0.0,0.0,38.6,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_487,1,0,1.0,92.0,6.0,0.0,0,14,0,121,3.0,1.0,0.0,7.5,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_487,1,0,1.0,92.0,6.0,0.0,0,14,0,98,3.0,1.0,0.0,7.5,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_491,243,43,62.0,90.0,388.0,124.0,0,81,1,0,4.0,0.76,0.24,116.3,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_492,116,6,22.0,36.0,130.0,30.0,0,95,1,3,4.0,0.81,0.19,78.5,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_5,16,2,2.0,107.0,28.0,6.0,0,42,1,6,3.0,0.82,0.18,25.200000000000003,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_509,75,2,6.0,86.0,84.0,2.0,0,43,1,0,4.0,0.98,0.02,38.7,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_51,31,2,6.0,50.0,50.0,0.0,0,79,1,0,3.0,1.0,0.0,47.9,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_511,8,0,10.0,38.0,50.0,4.0,0,20,1,24,3.0,0.93,0.07,14.6,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_512,6,0,4.0,114.0,30.0,4.0,0,4,1,25,2.0,0.88,0.12,4.4,303,10088.0,65.8,66454.0,17024.0,26384,3.0,0.67
0_516,37,5,22.0,66.0,138.0,64.0,0,29,1,0,3.0,0.68,0.32,29.5,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_517,0,1,0.0,0.0,0.0,0.0,0,16,1,4,3.0,0.0,0.0,8.2,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_518,6,2,0.0,0.0,0.0,0.0,0,56,1,0,3.0,0.0,0.0,29.6,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_52,70,21,98.0,28.0,216.0,110.0,0,142,1,92,4.0,0.66,0.34,118.60000000000001,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_520,2,0,6.0,111.0,70.0,10.0,0,22,1,5,4.0,0.88,0.12,13.200000000000001,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_523,3,1,14.0,48.0,82.0,24.0,0,18,1,4,3.0,0.77,0.23,14.0,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_529,1,0,0.0,0.0,0.0,0.0,0,27,1,0,4.0,0.0,0.0,13.7,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_531,27,1,8.0,61.0,86.0,2.0,0,19,1,2,4.0,0.98,0.02,17.5,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_538,116,14,22.0,111.0,150.0,18.0,0,14,1,0,4.0,0.89,0.11,39.6,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_54,2,0,0.0,0.0,0.0,0.0,0,7,1,374,3.0,0.0,0.0,3.9,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_55,10,2,0.0,0.0,0.0,0.0,0,13,1,168,3.0,0.0,0.0,8.9,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_58,7,2,0.0,0.0,0.0,0.0,0,150,1,4,3.0,0.0,0.0,76.8,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_59,39,55,20.0,53.0,88.0,0.0,0,151,1,0,4.0,1.0,0.0,100.3,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_6,100,2,62.0,133.0,638.0,156.0,0,63,1,33,3.0,0.8,0.2,70.5,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_61,13,1,8.0,107.0,60.0,6.0,0,33,1,147,3.0,0.91,0.09,21.7,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_64,23,3,22.0,44.0,116.0,30.0,0,93,1,234,3.0,0.79,0.21,58.300000000000004,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_65,7,0,24.0,16.0,70.0,26.0,0,20,1,325,3.0,0.73,0.27,18.599999999999998,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_66,206,31,18.0,55.0,120.0,36.0,0,36,1,34,3.0,0.77,0.23,70.80000000000001,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_67,66,7,0.0,0.0,0.0,0.0,0,107,1,15,3.0,0.0,0.0,68.1,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_68,3,2,2.0,1.0,4.0,0.0,0,93,1,2,3.0,1.0,0.0,48.1,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_69,136,15,8.0,166.0,76.0,6.0,0,233,1,1,4.0,0.93,0.07,149.10000000000002,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_7,84,8,32.0,85.0,162.0,70.0,0,53,1,3,4.0,0.7,0.3,54.5,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_71,15,1,6.0,40.0,34.0,2.0,0,80,1,215,3.0,0.94,0.06,45.0,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_73,73,28,10.0,79.0,112.0,14.0,0,139,1,17,4.0,0.89,0.11,92.7,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_74,17,3,6.0,23.0,2.0,0.0,0,258,1,0,4.0,1.0,0.0,134.8,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_75,26,12,2.0,27.0,2.0,0.0,0,70,1,250,4.0,1.0,0.0,43.2,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_76,38,1,30.0,10.0,30.0,8.0,0,75,1,109,3.0,0.79,0.21,54.3,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_78,10,0,0.0,0.0,0.0,0.0,0,14,1,154,3.0,0.0,0.0,9.0,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_79,191,222,52.0,258.0,574.0,60.0,0,194,1,0,4.0,0.91,0.09,195.2,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_8,14,2,10.0,75.0,62.0,0.0,0,29,1,61,4.0,1.0,0.0,20.7,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_81,9,2,0.0,0.0,0.0,0.0,0,23,1,180,3.0,0.0,0.0,13.7,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_82,5,0,0.0,0.0,0.0,0.0,0,5,1,200,3.0,0.0,0.0,3.5,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_83,28,8,34.0,104.0,268.0,40.0,0,20,1,24,4.0,0.87,0.13,27.4,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_84,87,3,18.0,67.0,78.0,10.0,0,55,1,31,3.0,0.89,0.11,50.9,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_85,8,0,0.0,0.0,0.0,0.0,0,12,1,25,3.0,0.0,0.0,7.6,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_86,1,1,6.0,17.0,12.0,2.0,0,9,1,93,3.0,0.86,0.14,6.7,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_87,32,7,4.0,40.0,16.0,0.0,0,85,1,5,4.0,1.0,0.0,51.5,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_89,152,40,22.0,93.0,374.0,80.0,0,155,1,6,3.0,0.82,0.18,122.5,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_90,87,7,42.0,35.0,156.0,24.0,0,120,0,215,3.0,0.87,0.13,91.39999999999999,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_91,131,20,28.0,90.0,198.0,10.0,0,54,1,31,3.0,0.95,0.05,65.6,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_92,102,10,4.0,27.0,16.0,2.0,0,74,1,10,3.0,0.89,0.11,60.60000000000001,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_93,40,23,0.0,0.0,0.0,0.0,0,321,1,0,3.0,0.0,0.0,173.1,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_94,122,15,66.0,15.0,86.0,36.0,0,100,1,10,3.0,0.7,0.3,97.2,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_95,193,6,66.0,94.0,370.0,34.0,0,95,1,3,3.0,0.92,0.08,107.1,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
0_96,53,19,12.0,71.0,58.0,8.0,0,85,1,3,2.0,0.88,0.12,60.5,303,10088.0,65.8,66454.0,17024.0,26384,3.0,0.67
0_97,15,0,2.0,102.0,16.0,0.0,0,17,1,19,2.0,1.0,0.0,12.1,303,10088.0,65.8,66454.0,17024.0,26384,3.0,0.67
0_98,9,0,8.0,205.0,142.0,4.0,0,20,1,12,4.0,0.97,0.03,14.200000000000001,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.33
0_99,10,0,12.0,88.0,132.0,16.0,0,37,1,0,3.0,0.89,0.11,24.1,303,10088.0,65.8,66454.0,17024.0,26384,3.0,1.0
10_-10,57,29,0.0,0.0,0.0,0.0,10,0,0,0,0.0,0.0,0.0,17.2,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-103,7,0,0.0,0.0,0.0,0.0,10,0,0,193,0.0,0.0,0.0,1.4000000000000001,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-104,5,0,0.0,0.0,0.0,0.0,10,0,0,199,0.0,0.0,0.0,1.0,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-106,2,1,0.0,0.0,0.0,0.0,10,0,0,225,0.0,0.0,0.0,0.6000000000000001,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-107,4,0,2.0,57.0,4.0,4.0,10,0,0,236,0.0,0.5,0.5,1.4,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-108,26,1,8.0,22.0,20.0,28.0,10,0,0,249,0.0,0.42,0.58,7.800000000000001,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-109,1,0,0.0,0.0,0.0,0.0,10,0,0,249,0.0,0.0,0.0,0.2,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-11,114,47,20.0,176.0,300.0,56.0,10,0,0,1,0.0,0.84,0.16,38.2,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-110,5,5,2.0,140.0,8.0,20.0,10,0,0,249,0.0,0.29,0.71,2.6,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-111,1,1,8.0,201.0,40.0,48.0,10,0,0,257,0.0,0.45,0.55,2.8,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-114,3,0,2.0,154.0,8.0,0.0,10,0,0,262,0.0,1.0,0.0,1.2000000000000002,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-117,77,2,12.0,92.0,100.0,16.0,10,0,0,292,0.0,0.86,0.14,19.4,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-118,36,0,6.0,177.0,28.0,0.0,10,0,0,296,0.0,1.0,0.0,9.0,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-119,156,56,72.0,188.0,694.0,196.0,10,0,0,300,0.0,0.78,0.22,64.0,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-12,114,49,28.0,137.0,90.0,60.0,10,0,0,1,0.0,0.6,0.4,41.0,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-121,102,4,76.0,27.0,100.0,76.0,10,0,0,332,0.0,0.57,0.43,44.0,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-123,27,2,18.0,40.0,62.0,10.0,10,0,0,341,0.0,0.86,0.14,11.2,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-125,3,0,10.0,25.0,18.0,4.0,10,0,0,367,0.0,0.82,0.18,3.6,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-126,131,19,36.0,185.0,362.0,14.0,10,0,0,387,0.0,0.96,0.04,40.8,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-127,0,1,0.0,0.0,0.0,0.0,10,0,0,388,0.0,0.0,0.0,0.2,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-128,0,1,0.0,0.0,0.0,0.0,10,0,0,388,0.0,0.0,0.0,0.2,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-129,0,1,0.0,0.0,0.0,0.0,10,0,0,388,0.0,0.0,0.0,0.2,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-13,197,64,24.0,96.0,380.0,38.0,10,0,0,2,0.0,0.91,0.09,59.400000000000006,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-130,0,1,0.0,0.0,0.0,0.0,10,0,0,388,0.0,0.0,0.0,0.2,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-131,0,1,0.0,0.0,0.0,0.0,10,0,0,398,0.0,0.0,0.0,0.2,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-132,0,1,0.0,0.0,0.0,0.0,10,0,0,398,0.0,0.0,0.0,0.2,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-133,0,1,0.0,0.0,0.0,0.0,10,0,0,398,0.0,0.0,0.0,0.2,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-134,0,1,0.0,0.0,0.0,0.0,10,0,0,398,0.0,0.0,0.0,0.2,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-135,0,1,0.0,0.0,0.0,0.0,10,0,0,398,0.0,0.0,0.0,0.2,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-136,485,107,112.0,105.0,968.0,120.0,10,0,0,405,0.0,0.89,0.11,152.0,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-137,134,18,46.0,24.0,202.0,52.0,10,0,0,406,0.0,0.8,0.2,44.2,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-138,48,1,12.0,94.0,116.0,12.0,10,0,0,409,0.0,0.91,0.09,13.4,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-139,127,31,76.0,61.0,146.0,12.0,10,0,0,413,0.0,0.92,0.08,54.400000000000006,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-14,67,0,4.0,264.0,68.0,16.0,10,0,0,2,0.0,0.81,0.19,14.6,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-140,185,29,46.0,97.0,390.0,90.0,10,0,0,418,0.0,0.81,0.19,56.6,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-141,11,0,30.0,38.0,60.0,4.0,10,0,0,423,0.0,0.94,0.06,11.2,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-142,128,5,16.0,44.0,68.0,10.0,10,0,0,449,0.0,0.87,0.13,31.400000000000002,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
10_-143,36,6,80.0,64.0,436.0,56.0,10,0,0,454,0.0,0.89,0.11,32.4,545,15400.0,65.31,122686.0,24486.0,45412,2.0,0.0
